Code_commune_INSEE,Nom_commune,Code_postal,Ligne_5,Libellé_d_acheminement,coordonnees_geographiques_x,coordonnees_geographiques_y
06099,PUGET THENIERS,06260,,PUGET THENIERS,43.952143651,6.905490871
06107,LA ROQUE EN PROVENCE,06910,,LA ROQUE EN PROVENCE,43.849429011,6.990664945
06116,ST AUBAN,06850,,ST AUBAN,43.830948455,6.739645284
06119,ST DALMAS LE SELVAGE,06660,,ST DALMAS LE SELVAGE,44.289608147,6.841124353
06120,ST ETIENNE DE TINEE,06660,AURON,ST ETIENNE DE TINEE,44.249071077,6.924614376
06123,ST LAURENT DU VAR,06700,,ST LAURENT DU VAR,43.686382321,7.182232303
06127,ST MARTIN VESUBIE,06450,,ST MARTIN VESUBIE,44.102178266,7.302778686
06133,SAUZE,06470,,SAUZE,44.085380154,6.801119616
06134,SERANON,06750,,SERANON,43.765370896,6.691036881
06145,TOURETTE DU CHATEAU,06830,,TOURETTE DU CHATEAU,43.877469719,7.137336372
06149,LA TRINITE,06340,,LA TRINITE,43.74328261,7.339274981
06152,VALBONNE,06560,,VALBONNE,43.628057549,7.029318403
06155,VALLAURIS,06220,LE GOLFE JUAN,VALLAURIS,43.576531338,7.058100886
06160,VILLENEUVE D ENTRAUNES,06470,,VILLENEUVE D ENTRAUNES,44.121920142,6.781482107
06161,VILLENEUVE LOUBET,06270,,VILLENEUVE LOUBET,43.649426788,7.106832372
07006,ALBON D ARDECHE,07190,,ALBON D ARDECHE,44.814986241,4.42533053
07009,ANDANCE,07340,,ANDANCE,45.228575085,4.797395047
07010,ANNONAY,07100,,ANNONAY,45.24633989,4.651027131
07011,VALLEES D ANTRAIGUES ASPERJOC,07600,ASPERJOC,VALLEES D ANTRAIGUES ASPERJOC,44.722267881,4.354201357
07013,ARDOIX,07290,,ARDOIX,45.191521675,4.743433494
07017,LES ASSIONS,07140,,LES ASSIONS,44.425050124,4.184546969
07030,BEAUVENE,07190,,BEAUVENE,44.869254781,4.511902169
07032,BERZEME,07580,,BERZEME,44.65556421,4.571655549
07033,BESSAS,07150,,BESSAS,44.337648804,4.298027723
07036,BOGY,07340,,BOGY,45.279561619,4.768128789
07041,BOULIEU LES ANNONAY,07100,,BOULIEU LES ANNONAY,45.267247358,4.64531343
07053,CHANDOLAS,07230,,CHANDOLAS,44.413229651,4.242957635
07054,CHANEAC,07310,,CHANEAC,44.929922128,4.307292508
07080,DEVESSET,07320,,DEVESSET,45.066262727,4.392570226
07086,ETABLES,07300,,ETABLES,45.094280794,4.738998721
07088,FAUGERES,07230,,FAUGERES,44.479078088,4.139806386
07092,FREYSSENET,07000,,FREYSSENET,44.688564128,4.546249145
07097,GLUN,07300,,GLUN,45.007108692,4.824731907
07099,GRAS,07700,,GRAS,44.445703948,4.534250409
07100,GRAVIERES,07140,,GRAVIERES,44.421176818,4.071956856
07103,ST JULIEN D INTRES,07320,INTRES,ST JULIEN D INTRES,44.977820295,4.34516355
07112,LABASTIDE SUR BESORGUES,07600,,LABASTIDE SUR BESORGUES,44.749089682,4.298291312
07114,LABATIE D ANDAURE,07570,,LABATIE D ANDAURE,45.032723902,4.494952165
07120,LACHAMP RAPHAEL,07530,,LACHAMP RAPHAEL,44.800508256,4.288022257
07121,LACHAPELLE GRAILLOUSE,07470,,LACHAPELLE GRAILLOUSE,44.811739843,4.019081978
07134,LAURAC EN VIVARAIS,07110,,LAURAC EN VIVARAIS,44.503712977,4.288051747
07139,LAVIOLLE,07530,,LAVIOLLE,44.762050695,4.334025639
07141,LENTILLERES,07200,,LENTILLERES,44.609641345,4.298216542
07147,MALARCE SUR LA THINES,07140,,MALARCE SUR LA THINES,44.47842111,4.050331709
07149,MARCOLS LES EAUX,07190,,MARCOLS LES EAUX,44.805857591,4.389352756
07154,MAZAN L ABBAYE,07510,,MAZAN L ABBAYE,44.724624864,4.081042708
07162,MONTREAL,07110,,MONTREAL,44.518242755,4.294294724
07165,BELSENTES,07160,NONIERES,BELSENTES,44.915172091,4.501873879
07166,NOZIERES,07270,,NOZIERES,45.034514768,4.546084345
07169,OZON,07370,,OZON,45.162990557,4.796460964
07170,PAILHARES,07410,,PAILHARES,45.080137051,4.55769537
07174,PEYRAUD,07340,,PEYRAUD,45.296525374,4.783670502
07182,PRADES,07380,,PRADES,44.633165865,4.310195019
07187,PRUNET,07110,,PRUNET,44.595386971,4.254443305
07189,RIBES,07260,,RIBES,44.503441961,4.197510597
07191,ROCHEMAURE,07400,,ROCHEMAURE,44.589350626,4.692140605
07193,ROCHER,07110,,ROCHER,44.580743053,4.279673268
07195,LA ROCHETTE,07310,,LA ROCHETTE,44.922084287,4.232005897
07199,ROSIERES,07260,,ROSIERES,44.492719279,4.261584057
07207,ST ALBAN AURIOLLES,07120,,ST ALBAN AURIOLLES,44.434362261,4.294617257
07207,ST ALBAN AURIOLLES,07120,AURIOLLES,ST ALBAN AURIOLLES,44.434362261,4.294617257
07210,ST ANDEOL DE VALS,07600,,ST ANDEOL DE VALS,44.692631889,4.400829023
07213,ST ANDRE LACHAMP,07230,,ST ANDRE LACHAMP,44.507480143,4.151691482
07214,ST APOLLINAIRE DE RIAS,07240,,ST APOLLINAIRE DE RIAS,44.92052493,4.590363847
07224,ST CIRGUES EN MONTAGNE,07510,,ST CIRGUES EN MONTAGNE,44.768025693,4.088303064
07228,ST DESIRAT,07340,,ST DESIRAT,45.258562923,4.780238099
07229,ST DIDIER SOUS AUBENAS,07200,,ST DIDIER SOUS AUBENAS,44.611688635,4.419477456
07231,ST ETIENNE DE FONTBELLON,07200,,ST ETIENNE DE FONTBELLON,44.598472304,4.373717046
07233,ST ETIENNE DE SERRE,07190,,ST ETIENNE DE SERRE,44.801469013,4.523351508
07235,STE EULALIE,07510,,STE EULALIE,44.828694806,4.185956716
07239,ST GENEST LACHAMP,07190,,ST GENEST LACHAMP,44.844258846,4.424403779
07245,ST JEAN DE MUZOLS,07300,,ST JEAN DE MUZOLS,45.07936182,4.800312215
07251,ST JOSEPH DES BANCS,07530,,ST JOSEPH DES BANCS,44.747957279,4.413162298
07269,ST MARTIN DE VALAMAS,07310,,ST MARTIN DE VALAMAS,44.936413466,4.370436285
07274,ST MAURICE EN CHALENCON,07190,,ST MAURICE EN CHALENCON,44.854713177,4.582378545
07277,ST MICHEL DE BOULOGNE,07200,,ST MICHEL DE BOULOGNE,44.699067538,4.432767815
07280,ST PAUL LE JEUNE,07460,,ST PAUL LE JEUNE,44.332825786,4.155341757
07281,ST PERAY,07130,,ST PERAY,44.940900268,4.824380067
07289,ST PRIVAT,07200,,ST PRIVAT,44.629100797,4.42286767
07293,ST ROMAIN DE LERPS,07130,,ST ROMAIN DE LERPS,44.976021002,4.796591138
07294,ST SAUVEUR DE CRUZIERES,07460,,ST SAUVEUR DE CRUZIERES,44.295293318,4.257966202
07299,ST SYMPHORIEN DE MAHUN,07290,,ST SYMPHORIEN DE MAHUN,45.156350025,4.550005137
07300,ST THOME,07220,,ST THOME,44.502166825,4.619291995
07306,SAMPZON,07120,,SAMPZON,44.412648109,4.331865524
07307,SANILHAC,07110,,SANILHAC,44.532932661,4.231771763
07312,SECHERAS,07610,,SECHERAS,45.128741904,4.776548859
07316,SOYONS,07130,,SOYONS,44.891795842,4.851099731
07317,TALENCIEUX,07340,,TALENCIEUX,45.219466665,4.774007037
07325,UCEL,07200,,UCEL,44.643218595,4.387955416
07326,USCLADES ET RIEUTORD,07510,,USCLADES ET RIEUTORD,44.770701513,4.169110066
07330,VALLON PONT D ARC,07150,,VALLON PONT D ARC,44.400362094,4.405442855
07334,LES VANS,07140,NAVES,LES VANS,44.392227568,4.114704212
07338,VERNOUX EN VIVARAIS,07240,,VERNOUX EN VIVARAIS,44.905646308,4.644328348
07339,VESSEAUX,07200,,VESSEAUX,44.657712351,4.444102307
07341,VILLENEUVE DE BERG,07170,,VILLENEUVE DE BERG,44.549110618,4.503596816
07342,VILLEVOCANCE,07690,,VILLEVOCANCE,45.226137755,4.595740627
08013,ANGECOURT,08450,,ANGECOURT,49.635019464,4.977168235
08014,ANNELLES,08310,,ANNELLES,49.431595173,4.414207264
08030,AUGE,08380,,AUGE,49.857440052,4.267588104
08031,AURE,08400,,AURE,49.276544342,4.623488599
08034,AUTRECOURT ET POURRON,08210,,AUTRECOURT ET POURRON,49.606525783,5.019159972
08044,BALHAM,08190,,BALHAM,49.491291555,4.151408539
08055,BEAUMONT EN ARGONNE,08210,,BEAUMONT EN ARGONNE,49.527897865,5.035286262
08057,BELLEVILLE ET CHATILLON SUR BAR,08240,CHATILLON SUR BAR,BELLEVILLE ET CHATILLON SUR BAR,49.466090226,4.816965871
08059,BELVAL BOIS DES DAMES,08240,,BELVAL BOIS DES DAMES,49.481819143,5.043752341
08069,BLANCHEFOSSE ET BAY,08290,,BLANCHEFOSSE ET BAY,49.766035044,4.252299556
08069,BLANCHEFOSSE ET BAY,08290,BAY,BLANCHEFOSSE ET BAY,49.766035044,4.252299556
08075,BOULT AUX BOIS,08240,,BOULT AUX BOIS,49.4195525,4.835300735
08077,BOURCQ,08400,,BOURCQ,49.382319289,4.61717938
08081,BOGNY SUR MEUSE,08120,,BOGNY SUR MEUSE,49.847766607,4.751030613
08090,CARIGNAN,08110,,CARIGNAN,49.638559301,5.171590495
08095,CHAGNY,08430,,CHAGNY,49.572734758,4.70013187
08097,CHALLERANGE,08400,,CHALLERANGE,49.308118732,4.745963366
08106,CHARNOIS,08600,,CHARNOIS,50.102377505,4.831635488
08111,LE CHATELET SUR RETOURNE,08300,,LE CHATELET SUR RETOURNE,49.410157859,4.27345928
08113,CHAUMONT PORCIEN,08220,,CHAUMONT PORCIEN,49.648597313,4.238321952
08113,CHAUMONT PORCIEN,08220,WADIMONT,CHAUMONT PORCIEN,49.648597313,4.238321952
08115,CHEMERY CHEHERY,08450,MALMY,CHEMERY CHEHERY,49.617410686,4.869503044
08116,BAIRON ET SES ENVIRONS,08390,LE CHESNE,BAIRON ET SES ENVIRONS,49.508821336,4.756360615
08124,CLAVY WARBY,08460,,CLAVY WARBY,49.745060206,4.548204616
08128,CONDE LES AUTRY,08250,,CONDE LES AUTRY,49.245908298,4.856086658
08133,COUCY,08300,,COUCY,49.509767774,4.462096359
08140,DOM LE MESNIL,08160,PONT A BAR,DOM LE MESNIL,49.686339372,4.810194862
08142,DONCHERY,08350,,DONCHERY,49.737762456,4.890180341
08146,DRAIZE,08220,,DRAIZE,49.65341107,4.333326501
08154,ESTREBAY,08260,,ESTREBAY,49.825325631,4.345750492
08164,FALAISE,08400,,FALAISE,49.384089461,4.740947078
08165,FAUX,08270,,FAUX,49.537042739,4.503739996
08168,LA FERTE SUR CHIERS,08370,,LA FERTE SUR CHIERS,49.572332131,5.240164842
08170,FLEIGNEUX,08200,,FLEIGNEUX,49.776176246,4.96396742
08173,FLIZE,08160,ELAN,FLIZE,49.669128822,4.741989381
08182,LE FRETY,08290,,LE FRETY,49.734325521,4.262083383
08183,FROMELENNES,08600,FLOHIMONT,FROMELENNES,50.115112288,4.864363634
08187,GERNELLE,08440,,GERNELLE,49.773430754,4.823791733
08192,GIVRON,08220,,GIVRON,49.65623521,4.295950373
08197,GRANDHAM,08250,,GRANDHAM,49.291005864,4.855678522
08200,GRIVY LOISY,08400,,GRIVY LOISY,49.426532278,4.640339924
08208,HANNAPPES,08290,,HANNAPPES,49.816680026,4.234545792
08212,HARCY,08150,,HARCY,49.852498727,4.557904761
08219,HAUTEVILLE,08300,,HAUTEVILLE,49.583305517,4.298393719
08223,HERBEUVAL,08370,,HERBEUVAL,49.600932881,5.353555887
08232,ILLY,08200,,ILLY,49.757071822,4.979742847
08239,JUNIVILLE,08310,,JUNIVILLE,49.394371173,4.380416112
08244,LAMETZ,08130,,LAMETZ,49.527087581,4.689441676
08247,LANDRICHAMPS,08600,,LANDRICHAMPS,50.079357184,4.82795841
08250,LEFFINCOURT,08310,,LEFFINCOURT,49.381557102,4.550752021
08262,LUCQUY,08300,,LUCQUY,49.537348918,4.475459814
08268,MAISONCELLE ET VILLERS,08450,,MAISONCELLE ET VILLERS,49.590465317,4.918216171
08275,MARGNY,08370,,MARGNY,49.61685544,5.361245584
08277,MARLEMONT,08290,,MARLEMONT,49.7460229,4.38145913
08279,MARS SOUS BOURCQ,08400,,MARS SOUS BOURCQ,49.400951649,4.640658715
08280,MARVAUX VIEUX,08400,,MARVAUX VIEUX,49.287636585,4.691089206
08284,LES MAZURES,08500,,LES MAZURES,49.897008112,4.631286944
08298,MONTCY NOTRE DAME,08090,,MONTCY NOTRE DAME,49.791100281,4.743724531
08302,MONTHERME,08800,,MONTHERME,49.89968252,4.747749349
08302,MONTHERME,08800,PHADE,MONTHERME,49.89968252,4.747749349
08307,MONTMEILLANT,08220,,MONTMEILLANT,49.702516325,4.3292065
08315,NEUFMAISON,08460,,NEUFMAISON,49.75702907,4.512483991
08319,NEUVILLE LEZ BEAULIEU,08380,BEAULIEU,NEUVILLE LEZ BEAULIEU,49.906248442,4.352729872
08328,NOUZONVILLE,08700,,NOUZONVILLE,49.820101987,4.753687576
08333,OLIZY PRIMAT,08250,,OLIZY PRIMAT,49.35763664,4.78278584
08340,POILCOURT SYDNEY,08190,,POILCOURT SYDNEY,49.419730639,4.095006623
08343,POURU ST REMY,08140,,POURU ST REMY,49.68042958,5.088698402
08355,REGNIOWEZ,08230,,REGNIOWEZ,49.925987781,4.414951884
08358,REMILLY LES POTHEES,08150,,REMILLY LES POTHEES,49.784178279,4.547044894
08362,RETHEL,08300,,RETHEL,49.513762427,4.383638796
08364,RILLY SUR AISNE,08130,,RILLY SUR AISNE,49.484698295,4.635677882
08370,ROUVROY SUR AUDRY,08150,SERVION,ROUVROY SUR AUDRY,49.784792829,4.502023684
08375,SACHY,08110,,SACHY,49.670071314,5.12820301
08378,ST CLEMENT A ARNES,08310,,ST CLEMENT A ARNES,49.296397564,4.434923171
08404,SAULT ST REMY,08190,,SAULT ST REMY,49.42377466,4.156199327
08406,SAVIGNY SUR AISNE,08400,,SAVIGNY SUR AISNE,49.359711554,4.721396605
08407,SECHAULT,08250,,SECHAULT,49.270946588,4.736995188
08410,SEMIDE,08400,,SEMIDE,49.328694743,4.576533589
08412,SENUC,08250,,SENUC,49.307878094,4.851795755
08422,SINGLY,08430,,SINGLY,49.642392895,4.706566654
08426,SON,08300,,SON,49.580423601,4.267588614
08428,SORCY BAUTHEMONT,08270,,SORCY BAUTHEMONT,49.541299468,4.538545904
08435,TAGNON,08300,,TAGNON,49.449565634,4.292399556
08445,THELONNE,08350,,THELONNE,49.648803424,4.945744535
08448,THILAY,08800,NOHAN,THILAY,49.899339926,4.808013708
08451,LE THOUR,08190,,LE THOUR,49.545566873,4.090816639
08453,TOGES,08400,,TOGES,49.424917393,4.784359162
08469,VENDRESSE,08160,LA CASSINE,VENDRESSE,49.603596761,4.792003774
08480,VILLERS SEMEUSE,08000,,VILLERS SEMEUSE,49.741097137,4.750312431
08489,VONCQ,08400,,VONCQ,49.473359748,4.680852237
08492,VRIGNE MEUSE,08350,,VRIGNE MEUSE,49.704833971,4.834252609
08494,WADELINCOURT,08200,,WADELINCOURT,49.680223554,4.930262975
08497,WARCQ,08000,,WARCQ,49.768756189,4.666514541
08501,WILLIERS,08110,,WILLIERS,49.668568237,5.302100189
09002,AIGUES VIVES,09600,,AIGUES VIVES,43.000605933,1.877001309
09004,ALBIES,09310,,ALBIES,42.75449595,1.698141074
09009,ALZEN,09240,,ALZEN,42.981477991,1.455583307
09011,ANTRAS,09800,,ANTRAS,42.873136055,0.901076172
09012,APPY,09250,,APPY,42.804212622,1.741572347
09016,ARNAVE,09400,,ARNAVE,42.852578527,1.64625885
09017,ARRIEN EN BETHMALE,09800,,ARRIEN EN BETHMALE,42.877897905,1.036286961
09024,ASTON,09310,,ASTON,42.681045186,1.659353899
09037,BARJAC,09230,,BARJAC,43.062358722,1.134894033
09050,BENAGUES,09100,,BENAGUES,43.077767567,1.609995993
09052,BESSET,09500,,BESSET,43.072394781,1.846291671
09053,BESTIAC,09250,,BESTIAC,42.785299496,1.799260845
09054,BETCHAT,09160,,BETCHAT,43.084337113,1.02905351
09056,BEZAC,09100,,BEZAC,43.152935541,1.573518518
09056,BEZAC,09100,ST AMANS,BEZAC,43.152935541,1.573518518
09059,BONAC IRAZEIN,09800,,BONAC IRAZEIN,42.840298273,0.982966446
09064,BOUAN,09310,,BOUAN,42.792392257,1.643365341
09065,BOUSSENAC,09320,,BOUSSENAC,42.907697093,1.391199599
09068,BURRET,09000,,BURRET,42.951550607,1.472306905
09072,CALZAN,09120,,CALZAN,43.033346295,1.741123428
09080,CARLA DE ROQUEFORT,09300,,CARLA DE ROQUEFORT,42.975332692,1.762046719
09082,CASTELNAU DURBAN,09420,,CASTELNAU DURBAN,42.992428714,1.338333517
09083,CASTERAS,09130,,CASTERAS,43.127912251,1.403548506
09084,CASTEX,09350,,CASTEX,43.166036647,1.319505787
09090,CAZAUX,09120,,CAZAUX,43.052924497,1.519269138
09100,COUFLENS,09140,,COUFLENS,42.753862865,1.183272753
09100,COUFLENS,09140,SALAU,COUFLENS,42.753862865,1.183272753
09104,DALOU,09120,,DALOU,43.02923929,1.64757827
09107,DUN,09600,MERVIEL,DUN,43.025150073,1.793143054
09130,GANAC,09000,,GANAC,42.930614713,1.559343641
09131,GARANOU,09250,,GARANOU,42.763247006,1.744553183
09132,GAUDIES,09700,,GAUDIES,43.173365104,1.729653156
09142,ILHAT,09300,,ILHAT,42.95143469,1.78455773
09147,LABATUT,09700,,LABATUT,43.262164281,1.521605547
09149,LACOURT,09200,,LACOURT,42.933379968,1.171010869
09154,LARBONT,09240,,LARBONT,42.993467875,1.39962053
09157,LAROQUE D OLMES,09600,,LAROQUE D OLMES,42.967185097,1.872197117
09161,LERAN,09600,,LERAN,42.984492492,1.919089096
09165,LESPARROU,09300,,LESPARROU,42.927470209,1.939926198
09184,MAUVEZIN DE STE CROIX,09230,,MAUVEZIN DE STE CROIX,43.076793516,1.232177837
09187,MERCENAC,09160,,MERCENAC,43.052823898,1.06836062
09197,MONTAILLOU,09110,,MONTAILLOU,42.779840653,1.902011167
09198,MONTARDIT,09230,,MONTARDIT,43.069885772,1.18667802
09199,MONTAUT,09700,,MONTAUT,43.186501584,1.656258425
09206,MONTFERRIER,09300,,MONTFERRIER,42.865665557,1.770860349
09209,MONTJOIE EN COUSERANS,09200,,MONTJOIE EN COUSERANS,43.01540378,1.175617877
09214,MOULIS,09200,,MOULIS,42.943508827,1.098775534
09215,NALZEN,09300,,NALZEN,42.918882799,1.750950064
09217,NIAUX,09400,,NIAUX,42.816702297,1.599521917
09221,ORNOLAC USSAT LES BAINS,09400,,ORNOLAC USSAT LES BAINS,42.82257603,1.647039538
09222,ORUS,09220,,ORUS,42.794029365,1.513110897
09227,PEREILLE,09300,,PEREILLE,42.928163981,1.809430212
09244,RIEUCROS,09500,,RIEUCROS,43.075975712,1.762827112
09247,RIVERENERT,09200,,RIVERENERT,42.951278129,1.262755357
09252,ROUZE,09460,,ROUZE,42.74030495,2.070266245
09253,SABARAT,09350,,SABARAT,43.097731752,1.399645453
09254,ST AMADOU,09100,,ST AMADOU,43.110765798,1.714410352
09262,ST JEAN D AIGUES VIVES,09300,,ST JEAN D AIGUES VIVES,42.919598245,1.876748214
09266,ST JULIEN DE GRAS CAPOU,09500,,ST JULIEN DE GRAS CAPOU,43.036740875,1.856520212
09269,ST MARTIN DE CARALP,09000,,ST MARTIN DE CARALP,42.991967969,1.537814362
09270,ST MARTIN D OYDES,09100,,ST MARTIN D OYDES,43.166053371,1.483719927
09275,ST QUIRC,09700,,ST QUIRC,43.279583362,1.502519111
09276,ST VICTOR ROUZAUD,09100,,ST VICTOR ROUZAUD,43.087736279,1.547879734
09279,SALSEIN,09800,,SALSEIN,42.903856074,1.000676921
09281,SAUTEL,09300,,SAUTEL,42.968268839,1.816477918
09283,SAVIGNAC LES ORMEAUX,09110,,SAVIGNAC LES ORMEAUX,42.681854836,1.779200869
09285,SEIX,09140,,SEIX,42.817828968,1.147860107
09289,LORP SENTARAILLE,09190,,LORP SENTARAILLE,43.016134749,1.10804836
09290,SENTEIN,09800,,SENTEIN,42.835964032,0.92026999
09294,SIEURAS,09130,,SIEURAS,43.192393609,1.344368065
09295,SIGUER,09220,,SIGUER,42.708138288,1.553240802
09296,AULOS SINSAT,09310,AULOS,AULOS SINSAT,42.798791183,1.661676101
09301,SOULAN,09320,,SOULAN,42.916084432,1.243525892
09319,UNZENT,09100,,UNZENT,43.171365625,1.533075823
09321,USSAT,09400,,USSAT,42.83413555,1.621947545
09331,LE VERNET,09700,,LE VERNET,43.187228267,1.60329752
09336,VILLENEUVE D OLMES,09300,,VILLENEUVE D OLMES,42.910830447,1.821041831
10002,AILLEVILLE,10200,,AILLEVILLE,48.254630088,4.694386507
10009,ARRELLES,10340,,ARRELLES,48.046818569,4.27543269
10011,ARRENTIERES,10200,,ARRENTIERES,48.267685084,4.738425567
10014,ASSENCIERES,10220,,ASSENCIERES,48.356072631,4.20088906
10017,AULNAY,10240,,AULNAY,48.478968483,4.416160762
10018,AUXON,10130,,AUXON,48.092371915,3.92343338
10019,VAL D AUZON,10220,VILLEHARDOUIN,VAL D AUZON,48.400032262,4.359957586
10024,AVREUIL,10130,,AVREUIL,48.052909852,3.998241863
10026,BAILLY LE FRANC,10330,,BAILLY LE FRANC,48.523320858,4.659298521
10027,BALIGNICOURT,10330,,BALIGNICOURT,48.529129651,4.454675364
10030,BARBEREY ST SULPICE,10600,,BARBEREY ST SULPICE,48.327005914,4.016446268
10040,BERNON,10130,,BERNON,47.986944781,3.99295317
10043,BESSY,10170,,BESSY,48.541575036,4.02478786
10052,BOULAGES,10380,,BOULAGES,48.587239734,3.923144861
10054,BOURDENAY,10290,,BOURDENAY,48.360503139,3.590493848
10057,BOUY SUR ORVIN,10400,,BOUY SUR ORVIN,48.423313695,3.497663972
10061,BREVONNES,10220,,BREVONNES,48.349000435,4.408856205
10066,BUCEY EN OTHE,10190,,BUCEY EN OTHE,48.255139712,3.866582411
10067,BUCHERES,10800,,BUCHERES,48.236816477,4.114104557
10067,BUCHERES,10800,COURGERENNES,BUCHERES,48.236816477,4.114104557
10073,CHALETTE SUR VOIRE,10500,,CHALETTE SUR VOIRE,48.452409866,4.424811546
10079,CHANNES,10340,,CHANNES,47.940876984,4.266347521
10092,CHAUFFOUR LES BAILLY,10110,,CHAUFFOUR LES BAILLY,48.185944844,4.309671693
10106,COURCEROY,10400,,COURCEROY,48.46847992,3.408257653
10112,COUSSEGREY,10210,,COUSSEGREY,47.949729724,4.030774303
10113,COUVIGNON,10200,,COUVIGNON,48.204684727,4.669585432
10114,CRANCEY,10100,,CRANCEY,48.518626335,3.636057908
10123,DIENVILLE,10500,,DIENVILLE,48.329080267,4.513109222
10125,DIERREY ST PIERRE,10190,,DIERREY ST PIERRE,48.332479232,3.831103546
10132,DROUPT STE MARIE,10170,,DROUPT STE MARIE,48.50186058,3.938906344
10133,EAUX PUISEAUX,10130,,EAUX PUISEAUX,48.116655597,3.88646151
10137,ENGENTE,10200,,ENGENTE,48.279913626,4.763319724
10143,ETOURVY,10210,,ETOURVY,47.950344923,4.126485349
10144,ETRELLES SUR AUBE,10170,,ETRELLES SUR AUBE,48.55911112,3.876801044
10149,FEUGES,10150,,FEUGES,48.396874328,4.108853713
10160,FRAVAUX,10200,,FRAVAUX,48.236129539,4.642079175
10164,GELANNES,10100,,GELANNES,48.476294013,3.667107972
10166,LES GRANDES CHAPELLES,10170,,LES GRANDES CHAPELLES,48.468637133,4.027673053
10176,JAUCOURT,10200,,JAUCOURT,48.25464256,4.641967626
10179,JEUGNY,10320,,JEUGNY,48.115679007,4.0545353
10181,JULLY SUR SARCE,10260,,JULLY SUR SARCE,48.10929661,4.279183159
10186,LAINES AUX BOIS,10120,,LAINES AUX BOIS,48.228866163,3.979540161
10189,LASSICOURT,10500,,LASSICOURT,48.435529942,4.501253751
10193,LESMONT,10500,,LESMONT,48.430012303,4.424097129
10201,LA LOGE POMBLIN,10210,,LA LOGE POMBLIN,48.067883804,4.044094535
10205,LONGPRE LE SEC,10140,,LONGPRE LE SEC,48.187659125,4.527965161
10210,LUYERES,10150,,LUYERES,48.380218875,4.194226794
10213,MAGNANT,10110,,MAGNANT,48.168214132,4.421788969
10214,MAGNICOURT,10240,,MAGNICOURT,48.458535612,4.382519634
10220,MAIZIERES LA GRANDE PAROISSE,10510,LES GRANGES,MAIZIERES LA GRANDE PAROISSE,48.50438755,3.789041722
10225,MARNAY SUR SEINE,10400,,MARNAY SUR SEINE,48.515279597,3.5535408
10229,MAUPAS,10320,,MAUPAS,48.137351818,4.078092449
10233,MERY SUR SEINE,10170,,MERY SUR SEINE,48.508908643,3.898837993
10236,MESNIL LETTRE,10240,,MESNIL LETTRE,48.460462623,4.258198146
10241,METZ ROBERT,10210,,METZ ROBERT,48.069624376,4.099369187
10246,MONTCEAUX LES VAUDES,10260,,MONTCEAUX LES VAUDES,48.149633268,4.173293341
10249,MONTIERAMEY,10270,,MONTIERAMEY,48.234873932,4.313762556
10252,MONTMARTIN LE HAUT,10140,,MONTMARTIN LE HAUT,48.209460566,4.55004087
10260,MOUSSEY,10800,,MOUSSEY,48.218974154,4.093793997
10270,ONJON,10220,,ONJON,48.398404482,4.276258303
10271,ORIGNY LE SEC,10510,,ORIGNY LE SEC,48.463041414,3.779295917
10272,ORMES,10700,,ORMES,48.555694668,4.113013306
10275,OSSEY LES TROIS MAISONS,10100,,OSSEY LES TROIS MAISONS,48.438748148,3.744287454
10276,PAISY COSDON,10160,,PAISY COSDON,48.214230957,3.699509466
10282,PAYNS,10600,,PAYNS,48.37565408,3.957767401
10289,PLANCY L ABBAYE,10380,,PLANCY L ABBAYE,48.585368722,3.984894656
10296,POLISY,10110,,POLISY,48.057629484,4.361641801
10299,POUAN LES VALLEES,10700,,POUAN LES VALLEES,48.533991666,4.061678606
10301,POUY SUR VANNES,10290,,POUY SUR VANNES,48.297742473,3.599659104
10310,PUITS ET NUISEMENT,10140,,PUITS ET NUISEMENT,48.215106039,4.510674018
10317,LES RICEYS,10340,,LES RICEYS,47.987199767,4.36885867
10319,RIGNY LE FERRON,10160,,RIGNY LE FERRON,48.202472804,3.627322652
10320,RILLY STE SYRE,10280,,RILLY STE SYRE,48.450023517,3.967635404
10332,RUVIGNY,10410,,RUVIGNY,48.272181925,4.187970591
10345,ST LEGER SOUS BRIENNE,10500,,ST LEGER SOUS BRIENNE,48.411204655,4.504956749
10347,ST LOUP DE BUFFIGNY,10100,,ST LOUP DE BUFFIGNY,48.445267516,3.630381914
10358,ST PARRES LES VAUDES,10260,,ST PARRES LES VAUDES,48.173843841,4.216856013
10359,ST PHAL,10130,,ST PHAL,48.114352145,4.001804573
10363,ST THIBAULT,10800,,ST THIBAULT,48.20069936,4.147082585
10372,SOULAINES DHUYS,10200,,SOULAINES DHUYS,48.378092524,4.718579781
10373,SOULIGNY,10320,,SOULIGNY,48.207852664,3.993066289
10374,SPOY,10200,,SPOY,48.227300007,4.612858617
10378,THORS,10200,,THORS,48.308234847,4.804674089
10390,URVILLE,10200,,URVILLE,48.167061132,4.668723679
10395,VANLAY,10210,,VANLAY,48.019316925,4.019088518
10396,VAUCHASSIS,10190,,VAUCHASSIS,48.209133149,3.926552377
10399,VAUDES,10260,,VAUDES,48.175671059,4.18287765
10401,VENDEUVRE SUR BARSE,10140,,VENDEUVRE SUR BARSE,48.246028753,4.461096371
10405,VERRICOURT,10240,,VERRICOURT,48.452855942,4.334087839
10410,VILLADIN,10290,,VILLADIN,48.316978602,3.689849224
10412,VILLECHETIF,10410,,VILLECHETIF,48.318275167,4.149680222
